title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
An efficient application of goal programming to tackle multiobjective problems with recurring fitness landscapes,Rodrigo Lankaites Pinheiro,https://eprints.nottingham.ac.uk/52700/1/dls_icores2018_book.pdf,3,https://github.com/psxjpc/MOVRPTW-Generator.,github.com/psxjpc/MOVRPTW-Generator,psxjpc/MOVRPTW-Generator
"Molecular, pathological, radiological, and immune profiling of non-brainstem pediatric high-grade glioma from the HERBY phase II randomized trial",Alan Mackay,https://eprints.nottingham.ac.uk/51975/1/mmc7.pdf,18,https://github.com/Illumina/manta),github.com/Illumina/manta,Illumina/manta
Voice interfaces in everyday life,Martin Porcheron,https://eprints.nottingham.ac.uk/49153/1/Voice%20Interfaces%20in%20Everyday%20Life.pdf,9,https://github.com/mixedrealitylab/conditional-voice-,github.com/mixedrealitylab/conditional-voice-,mixedrealitylab/conditional-voice-recorder
The fourteenth data release of the Sloan Digital Sky Survey: first spectroscopic data from the extended Baryon Oscillation Spectroscopic Survey and from the second phase of the Apache Point Observatory Galactic Evolution Experiment,Bela Abolfathi,https://eprints.nottingham.ac.uk/48523/8/pdf.pdf,7,https://github.com/timahutchinson/redmonster,github.com/timahutchinson/redmonster,timahutchinson/redmonster
Workload alerts - using physiological measures of mental workload to provide feedback during tasks,Horia A. Maior,https://eprints.nottingham.ac.uk/49196/1/Feedback.pdf,27,https://github.com/Christopher51773/FNIRS_DATA_PROCESSING).,github.com/Christopher51773/FNIRS_DATA_PROCESSING,Christopher51773/FNIRS_DATA_PROCESSING
Mindcontrol: a web application for brain segmentation quality control,Anisha Keshavan,https://eprints.nottingham.ac.uk/46562/1/KeshEtalPress_NI.pdf,1,https://github.com/rii-mango/Papaya).,github.com/rii-mango/Papaya,rii-mango/Papaya
Mindcontrol: a web application for brain segmentation quality control,Anisha Keshavan,https://eprints.nottingham.ac.uk/46562/1/KeshEtalPress_NI.pdf,5,https://github.com/akeshavan/mindcontrol_docs/blob/master/,github.com/akeshavan/mindcontrol_docs,akeshavan/mindcontrol_docs
Mindcontrol: a web application for brain segmentation quality control,Anisha Keshavan,https://eprints.nottingham.ac.uk/46562/1/KeshEtalPress_NI.pdf,6,http://github.com/akeshavan/mindcontrol_,github.com/akeshavan/mindcontrol_,akeshavan/mindcontrol
Deep word embeddings for visual speech recognition,Themos Stafylakis,https://eprints.nottingham.ac.uk/51133/1/av_speech2.pdf,1,https://github.com/tstafylakis/Lipreading-ResNet,github.com/tstafylakis/Lipreading-ResNet,tstafylakis/Lipreading-ResNet
Fabric sensors – modelling deformation in knitted fabrics,Katrina Miller,https://eprints.nottingham.ac.uk/52369/1/3DFabrics%20Conference%20Brown%20Miller%20Paper%20011.pdf,6,https://github.com/louisepb/TexGenScripts.,github.com/louisepb/TexGenScripts,louisepb/TexGenScripts
Determinantal generalizations of instrumental variables,Luca Weihs,https://eprints.nottingham.ac.uk/48026/1/1702.03884.pdf,15,https://github.com/Lucaweihs/SEMID.,github.com/Lucaweihs/SEMID,Lucaweihs/SEMID
Opsonic phagocytosis in chronic obstructive pulmonary disease is enhanced by Nrf2 agonists,Martin A. Bewley,https://eprints.nottingham.ac.uk/51277/1/PDF28981952-548185159.pdf,22,https://github.com/ADAC-UoN/NIPA).,github.com/ADAC-UoN/NIPA,ADAC-UoN/NIPA
Predicting age from cortical structure across the lifespan,Christopher R. Madan,https://eprints.nottingham.ac.uk/49119/1/jurojin_final_sm.pdf,17,https://github.com/LTS5/cmp).,github.com/LTS5/cmp,LTS5/cmp
Galaxy Zoo: secular evolution of barred galaxies from structural decomposition of multiband images,Sandor J. Kruk,https://eprints.nottingham.ac.uk/48932/1/tmpXNKTY9.pdf,8,https://github.com/rjsmethurst/ebvpy.,github.com/rjsmethurst/ebvpy,rjsmethurst/ebvpy
Quotient inductive-inductive definitions,Gabe Dijkstra,https://eprints.nottingham.ac.uk/42317/1/thesis.pdf,69,https://github.com/mortberg/cubicaltt,github.com/mortberg/cubicaltt,mortberg/cubicaltt
A spiral attractor network drives rhythmic locomotion,Angela M. Bruno,https://eprints.nottingham.ac.uk/53577/1/Attractor_MotorProgramme_ELife_RevisionDraft3pt1.pdf,26,https://github.com/mdhumphries/AplysiaAttractorAnalysis.,github.com/mdhumphries/AplysiaAttractorAnalysis,mdhumphries/AplysiaAttractorAnalysis
"Sloan Digital Sky Survey IV: mapping the Milky Way, nearby galaxies, and the distant universe",Michael R. Blanton,https://eprints.nottingham.ac.uk/44234/1/Blanton_2017_AJ_154_28.pdf,14,http://github.com/callendeprieto/ferre,github.com/callendeprieto/ferre,callendeprieto/ferre
"Integrating BDI agents with agent-based simulation
platforms",Dhirendra Singh,https://eprints.nottingham.ac.uk/41828/1/jaam01-singhATS.pdf,0,https://github.com/agentsoz/bdi-abm-integration,github.com/agentsoz/bdi-abm-integration,agentsoz/bdi-abm-integration
Virus life cycle and the parthenogenesis of malignant catarrhal fever,Osama B. Mohamed Kumati,https://eprints.nottingham.ac.uk/38034/1/Full%20thesis%20final%20draft%20%283%29%20%20pdf.pdf,373,https://github.com/najoshi/sickle.,github.com/najoshi/sickle,najoshi/sickle
Hybrid methods for modelling advanced electromagnetic systems using unstructured meshes,Daniel Simmons,https://eprints.nottingham.ac.uk/33230/1/Hybrid%20Methods%20for%20Modelling%20Advanced%20Electromagnetic%20Systems%20using%20Unstructured%20Meshes%20-%20final.pdf,182,https://github.com/dan-phd/BEUT,github.com/dan-phd/BEUT,dan-phd/BEUT
"A framework for relating, implementing and verifying argumentation models and their translations",Bas van Gijzel,https://eprints.nottingham.ac.uk/32798/1/thesis.pdf,22,https://github.com/nebasuke/thesis,github.com/nebasuke/thesis,nebasuke/thesis-pdf
"A framework for relating, implementing and verifying argumentation models and their translations",Bas van Gijzel,https://eprints.nottingham.ac.uk/32798/1/thesis.pdf,125,https://github.com/nebasuke/DungICCMA.,github.com/nebasuke/DungICCMA,nebasuke/DungICCMA
"A framework for relating, implementing and verifying argumentation models and their translations",Bas van Gijzel,https://eprints.nottingham.ac.uk/32798/1/thesis.pdf,139,https://github.com/SSabev/Haskell_Carneades,github.com/SSabev/Haskell_Carneades,SSabev/Haskell_Carneades
"A framework for relating, implementing and verifying argumentation models and their translations",Bas van Gijzel,https://eprints.nottingham.ac.uk/32798/1/thesis.pdf,147,https://github.com/nebasuke/CarneadesDSL/.,github.com/nebasuke/CarneadesDSL,nebasuke/CarneadesDSL
Truncation levels in homotopy type theory,Nicolai Kraus,https://eprints.nottingham.ac.uk/28986/1/thesis.pdf,177,https://github.com/andrejbauer/andromeda,github.com/andrejbauer/andromeda,andrejbauer/andromeda
Truncation levels in homotopy type theory,Nicolai Kraus,https://eprints.nottingham.ac.uk/28986/1/thesis.pdf,196,https://github.com/simhu/cubical/blob/master/examples/Kraus.cub,github.com/simhu/cubical,simhu/cubical
Modular deconstruction reveals the dynamical and physical building blocks of a locomotion motor program,Angela M. Bruno,https://eprints.nottingham.ac.uk/53578/1/Neuron2015_AuthorAcceptedManuscript.pdf,14,https://github.com/mdhumphries/NeuralEnsembleAnalysis.,github.com/mdhumphries/NeuralEnsembleAnalysis,mdhumphries/NeuralEnsembleAnalysis
Modular deconstruction reveals the dynamical and physical building blocks of a locomotion motor program,Angela M. Bruno,https://eprints.nottingham.ac.uk/53578/1/Neuron2015_AuthorAcceptedManuscript.pdf,18,https://github.com/mdhumphries/SpikeTrainCommunitiesToolBox.,github.com/mdhumphries/SpikeTrainCommunitiesToolBox,mdhumphries/SpikeTrainCommunitiesToolBox
"On the complexities of polymorphic stream equation systems, isomorphism of finitary inductive types, and higher homotopies in univalent universes",Christian Sattler,https://eprints.nottingham.ac.uk/28111/1/thesis-final.pdf,13,http://github.com/HoTT/HoTT-Agda/.,github.com/HoTT/HoTT-Agda,HoTT/HoTT-Agda
"On the complexities of polymorphic stream equation systems, isomorphism of finitary inductive types, and higher homotopies in univalent universes",Christian Sattler,https://eprints.nottingham.ac.uk/28111/1/thesis-final.pdf,148,http://github.com/sattlerc/HoTT-Agda/tree/,github.com/sattlerc/HoTT-Agda,sattlerc/HoTT-Agda
Multi-objective tools for the vehicle routing problem with time windows,Juan Castro-Gutierrez,https://eprints.nottingham.ac.uk/13713/1/thesis.pdf,182,"https://github.com/psxjpc/CODEA,",github.com/psxjpc/CODEA,psxjpc/CODEA
A framework to guide the design of environments coupling mobile and situated technologies,Benjamin D. Bedwell,https://eprints.nottingham.ac.uk/11247/1/body.pdf,284,http://github.com/bzbhorizon/GlobalExplorer,github.com/bzbhorizon/GlobalExplorer,bzbhorizon/GlobalExplorer
