title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
TOI-1201 b: A mini-Neptune transiting a bright and moderately young M dwarf,D Kossakowski,https://eprints.keele.ac.uk/id/eprint/10515/1/aa41587-21.pdf,8,https://github.com/joshspeagle/dynesty,github.com/joshspeagle/dynesty,joshspeagle/dynesty
TOI-1201 b: A mini-Neptune transiting a bright and moderately young M dwarf,D Kossakowski,https://eprints.keele.ac.uk/id/eprint/10515/1/aa41587-21.pdf,9,https://github.com/hippke/tls,github.com/hippke/tls,hippke/tls
TOI-1201 b: A mini-Neptune transiting a bright and moderately young M dwarf,D Kossakowski,https://eprints.keele.ac.uk/id/eprint/10515/1/aa41587-21.pdf,9,https://github.com/3fon3fonov/exostriker,github.com/3fon3fonov/exostriker,3fon3fonov/exostriker
TOI-1201 b: A mini-Neptune transiting a bright and moderately young M dwarf,D Kossakowski,https://eprints.keele.ac.uk/id/eprint/10515/1/aa41587-21.pdf,10,https://github.com/JonasKemmer/AliasFinder,github.com/JonasKemmer/AliasFinder,JonasKemmer/AliasFinder
"Structural, stratigraphic and geodynamic controls on the evolution of the Carboniferous succession of northern England and southern Scotland",Louis Philip Howell,https://eprints.keele.ac.uk/id/eprint/10373/1/HowellPhD2021.pdf,233,https://github.com/lphowell/Geothermal-Modelling/tree/master/Geothermal_NEngland,github.com/lphowell/Geothermal-Modelling,lphowell/Geothermal-Modelling
Analysis of Early Science observations with the CHaracterising ExOPlanets Satellite (CHEOPS) using pycheops,PFL Maxted,https://eprints.keele.ac.uk/id/eprint/10395/1/2111.08828.pdf,2,https://github.com/dfm/emcee,github.com/dfm/emcee,dfm/emcee
Analysis of Early Science observations with the CHaracterising ExOPlanets Satellite (CHEOPS) using pycheops,PFL Maxted,https://eprints.keele.ac.uk/id/eprint/10395/1/2111.08828.pdf,2,https://github.com/dfm/celerite2,github.com/dfm/celerite,dfm/celerite
Analysis of Early Science observations with the CHaracterising ExOPlanets Satellite (CHEOPS) using pycheops,PFL Maxted,https://eprints.keele.ac.uk/id/eprint/10395/1/2111.08828.pdf,3,https://github.com/pmaxted/pycheops,github.com/pmaxted/pycheops,pmaxted/pycheops
Aortic stenosis post-COVID-19: A mathematical model on waiting lists and mortality,C Stickels,https://eprints.keele.ac.uk/id/eprint/10527/1/2021.11.11.21266212v1.full.pdf,15,https://github.com/Christian-P-Stickels/AS_Waitinglist_data,github.com/Christian-P-Stickels/AS_Waitinglist_data,Christian-P-Stickels/AS_Waitinglist_data
Developing clinical prediction models when adhering to minimum sample size recommendations: The importance of quantifying bootstrap variability in tuning parameters and predictive performance.,GP Martin,https://eprints.keele.ac.uk/id/eprint/10178/1/09622802211046388.pdf,5,https://github.com/GlenMartin31/Penalised-CPMs-In-Minimum-,github.com/GlenMartin31/Penalised-CPMs-In-Minimum-,GlenMartin31/Penalised-CPMs-In-Minimum-Sample-Sizes
Radio continuum sources behind the Large Magellanic Cloud,MD Filipović,https://eprints.keele.ac.uk/id/eprint/10005/1/stab2249.pdf,8,https://github.com/JLBLine/PUMA;,github.com/JLBLine/PUMA,JLBLine/PUMA
Exploiting timing capabilities of the CHEOPS mission with warm-Jupiter planets,L Borsato,https://eprints.keele.ac.uk/id/eprint/10028/1/2106.11331.pdf,1,https://github.com/lucaborsato/trades.,github.com/lucaborsato/trades,lucaborsato/trades
Exploiting timing capabilities of the CHEOPS mission with warm-Jupiter planets,L Borsato,https://eprints.keele.ac.uk/id/eprint/10028/1/2106.11331.pdf,3,https://github.com/pmaxted/pycheops.,github.com/pmaxted/pycheops,pmaxted/pycheops
The ASKAP-EMU Early Science Project: 888 MHz radio continuum survey of the Large Magellanic Cloud,CM Pennock,https://eprints.keele.ac.uk/id/eprint/9909/1/stab1858.pdf,17,https://github.com/PaulHancock/Aegean,github.com/PaulHancock/Aegean,PaulHancock/Aegean
Interleaved Deep Artifacts-Aware Attention Mechanism for Concrete Structural Defect Classification.,G Bhattacharya,https://eprints.keele.ac.uk/id/eprint/10031/1/TIP24Jul2021.pdf,12,https://github.com/NBPuhan/iDAAM.,github.com/NBPuhan/iDAAM,NBPuhan/iDAAM
"TIC 454140642: A Compact, Coplanar, Quadruple-lined Quadruple Star System Consisting of Two Eclipsing Binaries",VB Kostov,https://eprints.keele.ac.uk/id/eprint/10027/1/2105.12586.pdf,20,"https://github.com/raghakot/keras-vis,",github.com/raghakot/keras-vis,raghakot/keras-vis
A search for transiting planets around hot subdwarfs,V Van Grootel,https://eprints.keele.ac.uk/id/eprint/9848/1/Van_Grootel_2021_A_search_for_transiting_A_A_650_A205.pdf,2,https://github.com/franpoz/Hot-Subdwarfs-Catalogues,github.com/franpoz/Hot-Subdwarfs-Catalogues,franpoz/Hot-Subdwarfs-Catalogues
A search for transiting planets around hot subdwarfs,V Van Grootel,https://eprints.keele.ac.uk/id/eprint/9848/1/Van_Grootel_2021_A_search_for_transiting_A_A_650_A205.pdf,3,https://github.com/franpoz/SHERLOCK,github.com/franpoz/SHERLOCK,franpoz/SHERLOCK
A search for transiting planets around hot subdwarfs,V Van Grootel,https://eprints.keele.ac.uk/id/eprint/9848/1/Van_Grootel_2021_A_search_for_transiting_A_A_650_A205.pdf,8,https://github.com/pmaxted/pycheops,github.com/pmaxted/pycheops,pmaxted/pycheops
Transit detection of the long-period volatile-rich super-Earth ν2 Lupi d with CHEOPS,L Delrez,https://eprints.keele.ac.uk/id/eprint/9847/1/2106.14491.pdf,25,"https://github.com/nespinoza/juliet),",github.com/nespinoza/juliet,nespinoza/juliet
Dispersal timescale of protoplanetary disks in the low-metallicity young cluster Dolidze 25,MG Guarcello,https://eprints.keele.ac.uk/id/eprint/9879/1/aa40361-21.pdf,6,https://github.com/mpound/YSOproject,github.com/mpound/YSOproject,mpound/YSOproject
A Review of Privacy-preserving Federated Learning for the Internet-of-Things,C Briggs,https://eprints.keele.ac.uk/id/eprint/8857/1/2004.11794v2.pdf,16,https://github.com/shaih/HElib,github.com/shaih/HElib,shaih/HElib
Delivery of chondroitinase by canine mucosal olfactory ensheathing cells alongside rehabilitation enhances recovery after spinal cord injury,J Prager,https://eprints.keele.ac.uk/id/eprint/9399/1/EXNR-20-1126_R1_accepted.pdf,23,https://github.com/SJCross/MIA,github.com/SJCross/MIA,SJCross/MIA
Developing more generalizable prediction models from pooled studies and large clustered data sets.,VMT de Jong,https://eprints.keele.ac.uk/id/eprint/9548/1/sim.8981.pdf,6,https://github.com/VMTdeJong/SIECV-DVT).,github.com/VMTdeJong/SIECV-DVT,VMTdeJong/SIECV-DVT
Developing more generalizable prediction models from pooled studies and large clustered data sets.,VMT de Jong,https://eprints.keele.ac.uk/id/eprint/9548/1/sim.8981.pdf,8,"https://github.com/VMTdeJong/SIECV-sim-DVT]),",github.com/VMTdeJong/SIECV-sim-DVT,VMTdeJong/SIECV-sim-DVT
Developing more generalizable prediction models from pooled studies and large clustered data sets.,VMT de Jong,https://eprints.keele.ac.uk/id/eprint/9548/1/sim.8981.pdf,17,https://github.com/VMTdeJong/SIECV-AF).,github.com/VMTdeJong/SIECV-AF,VMTdeJong/SIECV-AF
Metabolic fluxes for nutritional flexibility of Mycobacterium tuberculosis.,K Borah,https://eprints.keele.ac.uk/id/eprint/9662/1/Metabolic%20fluxes%20for%20nutritional%20flexibility%20of%20Mycobacterium%20tuberculosis.pdf,13,https://github.com/KB-2021/TB-metabolic-model.git).,github.com/KB-2021/TB-metabolic-model,KB-2021/TB-metabolic-model
Action prediction during real‐time parent‐infant interactions,C Monroy,https://eprints.keele.ac.uk/id/eprint/9941/1/desc.13042.pdf,7,https://github.com/lingerxu/timevp).,github.com/lingerxu/timevp,lingerxu/timevp
"Mapping Gene-by-Gene Single-Nucleotide Variation in 8,535 Mycobacterium tuberculosis Genomes: a Resource To Support Potential Vaccine and Drug Development",D Papakonstantinou,https://eprints.keele.ac.uk/id/eprint/11959/1/mSphere.01224-20.pdf,10,https://github.com/Danaipap/TB_project).,github.com/Danaipap/TB_project,Danaipap/TB_project
"Mapping Gene-by-Gene Single-Nucleotide Variation in 8,535 Mycobacterium tuberculosis Genomes: a Resource To Support Potential Vaccine and Drug Development",D Papakonstantinou,https://eprints.keele.ac.uk/id/eprint/11959/1/mSphere.01224-20.pdf,11,https://github.com/stevenjdunn/gbkSPLIT).,github.com/stevenjdunn/gbkSPLIT,stevenjdunn/gbkSPLIT
"Mapping Gene-by-Gene Single-Nucleotide Variation in 8,535 Mycobacterium tuberculosis Genomes: a Resource To Support Potential Vaccine and Drug Development",D Papakonstantinou,https://eprints.keele.ac.uk/id/eprint/11959/1/mSphere.01224-20.pdf,14,https://github.com/tseemann/snippy.,github.com/tseemann/snippy,tseemann/snippy
Stellar substructures in the periphery of the magellanic clouds with the VISTA hemisphere survey from the red clump and other tracers,D El Youssoufi,https://eprints.keele.ac.uk/id/eprint/9488/1/stab1075.pdf,2,https://github.com/kbarbary/sfdmap,github.com/kbarbary/sfdmap,kbarbary/sfdmap
TESS Delivers Five New Hot Giant Planets Orbiting Bright Stars from the Full-frame Images,JE Rodriguez,https://eprints.keele.ac.uk/id/eprint/9524/1/2101.01726.pdf,5,https://github.com/avanderburg/keplerspline,github.com/avanderburg/keplerspline,avanderburg/keplerspline
"Near-Infrared and Optical Observations of Type Ic SN2020oi and broad-lined Ic SN2020bvc: Carbon Monoxide, Dust and High-Velocity Supernova Ejecta",J Rho,https://eprints.keele.ac.uk/id/eprint/9069/1/MS_IN_PRESS.pdf,3,https://github.com/svalenti/lcogtsnpipe,github.com/svalenti/lcogtsnpipe,svalenti/lcogtsnpipe
"Near-Infrared and Optical Observations of Type Ic SN2020oi and broad-lined Ic SN2020bvc: Carbon Monoxide, Dust and High-Velocity Supernova Ejecta",J Rho,https://eprints.keele.ac.uk/id/eprint/9069/1/MS_IN_PRESS.pdf,3,https://github.com/svalenti/FLOYDS_pipeline,github.com/svalenti/FLOYDS_pipeline,svalenti/FLOYDS_pipeline
"Near-Infrared and Optical Observations of Type Ic SN2020oi and broad-lined Ic SN2020bvc: Carbon Monoxide, Dust and High-Velocity Supernova Ejecta",J Rho,https://eprints.keele.ac.uk/id/eprint/9069/1/MS_IN_PRESS.pdf,22,"https://github.com/TheAstroFactory/pydis,",github.com/TheAstroFactory/pydis,TheAstroFactory/pydis
DLG2 knockout reveals neurogenic transcriptional programs underlying neuropsychiatric disorders and cognition,B Sanders,https://eprints.keele.ac.uk/id/eprint/10530/1/2020.01.10.898676v2.full.pdf,29,https://github.com/ajp-cdf/Gene-set-over-representation-refinement).,github.com/ajp-cdf/Gene-set-over-representation-refinement,ajp-cdf/Gene-set-over-representation-refinement
"CHEOPS observations of the HD 108236 planetary system: a fifth planet, improved ephemerides, and planetary radii",A Bonfanti,https://eprints.keele.ac.uk/id/eprint/9390/1/aa39608-20.pdf,10,https://github.com/pmaxted/pycheops,github.com/pmaxted/pycheops,pmaxted/pycheops
"CHEOPS observations of the HD 108236 planetary system: a fifth planet, improved ephemerides, and planetary radii",A Bonfanti,https://eprints.keele.ac.uk/id/eprint/9390/1/aa39608-20.pdf,14,http://github.com/hannorein/rebound.,github.com/hannorein/rebound,hannorein/rebound
Resolving period aliases for TESS monotransits recovered during the extended mission,BF Cooke,https://eprints.keele.ac.uk/id/eprint/9522/1/staa3569.pdf,2,https://github.com/shbhuk/mrexo,github.com/shbhuk/mrexo,shbhuk/mrexo
Deep geothermal energy in northern England: Insights from 3D finite difference temperature modelling,L Howell,https://eprints.keele.ac.uk/id/eprint/8945/1/Howell%20etal_CandG_2021.pdf,0,https://github.com/lphowell/Geothermal-,github.com/lphowell/Geothermal-,lphowell/Geothermal-Modelling
Deep geothermal energy in northern England: Insights from 3D finite difference temperature modelling,L Howell,https://eprints.keele.ac.uk/id/eprint/8945/1/Howell%20etal_CandG_2021.pdf,10,https://github.com/lphowell/Geothermal-Modelling,github.com/lphowell/Geothermal-Modelling,lphowell/Geothermal-Modelling
"TESS Discovery of a Super-Earth and Three Sub-Neptunes Hosted by the Bright, Sun-like Star HD 108236",T Daylan,https://eprints.keele.ac.uk/id/eprint/9192/1/Daylan_2021_AJ_161_85.pdf,6,https://github.com/petigura/specmatch-syn,github.com/petigura/specmatch-syn,petigura/specmatch-syn
TESS Hunt for Young and Maturing Exoplanets (THYME). IV. Three Small Planets Orbiting a 120 Myr Old Star in the Pisces-Eridanus Stream,ER Newton,https://eprints.keele.ac.uk/id/eprint/9175/1/2102.06049.pdf,15,https://github.com/jdeast/EXOFASTv2,github.com/jdeast/EXOFASTv,jdeast/EXOFASTv2
TESS Hunt for Young and Maturing Exoplanets (THYME). IV. Three Small Planets Orbiting a 120 Myr Old Star in the Pisces-Eridanus Stream,ER Newton,https://eprints.keele.ac.uk/id/eprint/9175/1/2102.06049.pdf,18,https://github.com/shbhuk/mrexo;,github.com/shbhuk/mrexo,shbhuk/mrexo
COVIDiSTRESS Global Survey dataset on psychological and behavioural consequences of the COVID-19 outbreak,Y Yamada,https://eprints.keele.ac.uk/id/eprint/8984/1/315339_1_merged_1606925855.pdf,50,http://github.com/trinker/pacman,github.com/trinker/pacman,trinker/pacman
The effects of rotation on the lithium depletion of G- and K-dwarfs in Messier 35,RD Jeffries,https://eprints.keele.ac.uk/id/eprint/8798/1/2010.04217v1.pdf,4,https://github.com/ellawang44/Breidablik,github.com/ellawang44/Breidablik,ellawang44/Breidablik
Efficient Computation of the Magnetic Polarizabiltiy Tensor Spectral Signature using POD,BA Wilson,https://eprints.keele.ac.uk/id/eprint/9030/1/r3_ijnme_paul_bennov2020_nored.pdf,12,https://github.com/BAWilson94/MPT-Calculator.,github.com/BAWilson94/MPT-Calculator,BAWilson94/MPT-Calculator
The CARMENES search for exoplanets around M dwarfs: LP 714-47 b (TOI 442.01): populating the Neptune desert,S Dreizler,https://eprints.keele.ac.uk/id/eprint/9138/1/aa38016-20.pdf,1,"https://github.com/jlillo/tpfplotter),",github.com/jlillo/tpfplotter,jlillo/tpfplotter
The CARMENES search for exoplanets around M dwarfs: LP 714-47 b (TOI 442.01): populating the Neptune desert,S Dreizler,https://eprints.keele.ac.uk/id/eprint/9138/1/aa38016-20.pdf,3,https://github.com/mzechmeister/serval,github.com/mzechmeister/serval,mzechmeister/serval
The CARMENES search for exoplanets around M dwarfs: LP 714-47 b (TOI 442.01): populating the Neptune desert,S Dreizler,https://eprints.keele.ac.uk/id/eprint/9138/1/aa38016-20.pdf,5,https://github.com/mzechmeister/GLS,github.com/mzechmeister/GLS,mzechmeister/GLS
The hot dayside and asymmetric transit of WASP-189 b seen by CHEOPS,M Lendl,https://eprints.keele.ac.uk/id/eprint/9017/1/aa38677-20.pdf,4,https://github.com/pmaxted/pycheops,github.com/pmaxted/pycheops,pmaxted/pycheops
The CHEOPS mission,W Benz,https://eprints.keele.ac.uk/id/eprint/9006/1/Benz2020_Article_TheCHEOPSMission.pdf,35,https://github.com/pmaxted/pycheops,github.com/pmaxted/pycheops,pmaxted/pycheops
Developmental Modulation of Root Cell Wall Architecture Confers Resistance to an Oomycete Pathogen,A Gavrin,https://eprints.keele.ac.uk/id/eprint/9008/1/1-s2.0-S0960982220311659-main.pdf,16,https://github.com/SchornacklabSLCU/Actin_difference_maps).,github.com/SchornacklabSLCU/Actin_difference_maps,SchornacklabSLCU/Actin_difference_maps
Developmental Modulation of Root Cell Wall Architecture Confers Resistance to an Oomycete Pathogen,A Gavrin,https://eprints.keele.ac.uk/id/eprint/9008/1/1-s2.0-S0960982220311659-main.pdf,17,https://github.com/SchornacklabSLCU/Actin_skewness-and-occupancy.,github.com/SchornacklabSLCU/Actin_skewness-and-occupancy,SchornacklabSLCU/Actin_skewness-and-occupancy
"Tell me what you are like and I will tell you what you believe in: Social representations of COVID-19 in the Americas, Europe and Asia",J Pizarro,https://eprints.keele.ac.uk/id/eprint/8903/1/558-EARLY%20ACCESS-1129-1-10-20201104%20%281%29.pdf,29,https://github.com/dstanley4/apaTables,github.com/dstanley4/apaTables,dstanley4/apaTables
Clinical prediction models to predict the risk of multiple binary outcomes: a comparison of approaches.,GP Martin,https://eprints.keele.ac.uk/id/eprint/8883/1/Clinical%20prediction%20models.pdf,7,https://github.com/GlenMartin31/Multivariate-Binary-CPMs.,github.com/GlenMartin31/Multivariate-Binary-CPMs,GlenMartin31/Multivariate-Binary-CPMs
WASP-186 and WASP-187: two hot Jupiters discovered by SuperWASP and SOPHIE with additional observations by TESS,N Schanche,https://eprints.keele.ac.uk/id/eprint/8753/1/WASP-186%20and%20WASP-187.pdf,3,https://github.com/pmaxted/pycheops,github.com/pmaxted/pycheops,pmaxted/pycheops
In situ spectroscopic identification of the six types of asbestos,V Zholobenko,https://eprints.keele.ac.uk/id/eprint/8712/1/ACM-paper-JHM-2020.pdf,3,https://github.com/aleshaleksey/asbestos-test/.,github.com/aleshaleksey/asbestos-test,aleshaleksey/asbestos-test
The Synthetic Biology Open Language (SBOL) Version 3: Simplified Data Exchange for Bioengineering,JA McLaughlin,https://eprints.keele.ac.uk/id/eprint/8727/1/fbioe-08-01009.pdf,8,https://github.com/SynBioDex/SBOLTestSuite/tree/,github.com/SynBioDex/SBOLTestSuite,SynBioDex/SBOLTestSuite
The Synthetic Biology Open Language (SBOL) Version 3: Simplified Data Exchange for Bioengineering,JA McLaughlin,https://eprints.keele.ac.uk/id/eprint/8727/1/fbioe-08-01009.pdf,13,https://github.com/SynBioDex/SEPs/issues/1.,github.com/SynBioDex/SEPs,SynBioDex/SEPs
The Synthetic Biology Open Language (SBOL) Version 3: Simplified Data Exchange for Bioengineering,JA McLaughlin,https://eprints.keele.ac.uk/id/eprint/8727/1/fbioe-08-01009.pdf,14,https://github.com/The-Sequence-Ontology/Speciﬁcations/blob/master/gﬀ3.,github.com/The-Sequence-Ontology/Specifications,The-Sequence-Ontology/Specifications
The EBLM project. VII. Spin–orbit alignment for the circumbinary planet host EBLM J0608-59 A/TOI-1338 A,VK Hodžić,https://eprints.keele.ac.uk/id/eprint/8485/1/staa2071.pdf,2,https://github.com/vedad/elle,github.com/vedad/elle,vedad/elle
The TOI-763 system: sub-Neptunes orbiting a Sun-like star,M Fridlund,https://eprints.keele.ac.uk/id/eprint/8644/1/staa2502.pdf,6,https://github.com/California-Planet-Search/radvel,github.com/California-Planet-Search/radvel,California-Planet-Search/radvel
The Multiplanet System TOI-421*: A Warm Neptune and a Super Puffy Mini-Neptune Transiting a G9 V Star in a Visual Binary*,I Carleo,https://eprints.keele.ac.uk/id/eprint/8821/1/Multiplanet%20System.pdf,11,https://github.com/California-Planet-Search/radvel.,github.com/California-Planet-Search/radvel,California-Planet-Search/radvel
The Gaia-ESO survey: the non-universality of the age-chemical-clocks-metallicity relations in the Galactic disc,G Casali,https://eprints.keele.ac.uk/id/eprint/8623/1/aa38055-20.pdf,4,http://github.com/jobovy/galpy,github.com/jobovy/galpy,jobovy/galpy
Enabling teachers to promote incremental theories of intelligence in young children: an intervention and an instrument,Nicholas James Garnett,https://eprints.keele.ac.uk/id/eprint/8391/1/GarnettPhD2020.pdf,402,https://github.com/paul-buerkner/brms,github.com/paul-buerkner/brms,paul-buerkner/brms
A Holistic and Probabilistic Approach to the Ground-based and Spaceborne Data of HAT-P-19 System,Ö Baştürk,https://eprints.keele.ac.uk/id/eprint/8346/1/A%20Holistic%20and%20Probabilistic%20Approach%20to%20the....pdf,14,https://github.com/nespinoza/gpc,github.com/nespinoza/gpc,nespinoza/gpc
Vulnerability of drug‐resistant EML4‐ALK rearranged lung cancer to transcriptional inhibition,AR Paliouras,https://eprints.keele.ac.uk/id/eprint/8225/1/emmm.201911099.pdf,13,https://github.com/fls-bioinformatics-core/RNAChipintegrator,github.com/fls-bioinformatics-core/RNAChipintegrator,fls-bioinformatics-core/RNAChipintegrator
The TESS light curve of AI Phoenicis,PFL Maxted,https://eprints.keele.ac.uk/id/eprint/7851/1/2003.09295v1.pdf,2,https://github.com/pmaxted/ellc,github.com/pmaxted/ellc,pmaxted/ellc
COBRaS: The e-MERLIN 21 cm Legacy survey of Cygnus OB2,JC Morford,https://eprints.keele.ac.uk/id/eprint/8813/1/COBRaS%20The%20e-MERLIN%2021%20cm%20Legacy%20survey%20of%20Cygnus%20OB2.pdf,2,https://github.com/jackmorford/SPPlot,github.com/jackmorford/SPPlot,jackmorford/SPPlot
COBRaS: The e-MERLIN 21 cm Legacy survey of Cygnus OB2,JC Morford,https://eprints.keele.ac.uk/id/eprint/8813/1/COBRaS%20The%20e-MERLIN%2021%20cm%20Legacy%20survey%20of%20Cygnus%20OB2.pdf,5,https://github.com/daniellefenech/SEAC,github.com/daniellefenech/SEAC,daniellefenech/SEAC
ShortBOL: A language for scripting designs for engineered biological systems using SyntheticBiology Open Language (SBOL).,M Crowther,https://eprints.keele.ac.uk/id/eprint/7787/1/acssynbio.9b00470.pdf,9,https://github.com/intbio-ncl/shortbol.,github.com/intbio-ncl/shortbol,intbio-ncl/shortbol
Variational Recurrent sequence to sequence retrieval for stepwise illustration,V Batra,https://eprints.keele.ac.uk/id/eprint/8020/1/ECIR20Draft.pdf,4,https://github.com/vishwerine/StepRecipe,github.com/vishwerine/StepRecipe,vishwerine/StepRecipe
Shotgun ion mobility mass spectrometry sequencing of heparan sulfate saccharides,RL Miller,https://eprints.keele.ac.uk/id/eprint/8691/1/Shotgun%20ion%20mobility%20mass%20spectrometry%20sequencing%20of%20heparan%20sulfate%20saccharides.pdf,9,https://github.com/waschbaerlauch/CCS-Calculation.,github.com/waschbaerlauch/CCS-Calculation,waschbaerlauch/CCS-Calculation
Age dating of an early Milky Way merger via asteroseismology of the naked-eye star $ν$ Indi,WJ Chaplin,https://eprints.keele.ac.uk/id/eprint/7573/1/2001.04653v1.pdf,21,"https://github.com/dfm/emcee),",github.com/dfm/emcee,dfm/emcee
Age dating of an early Milky Way merger via asteroseismology of the naked-eye star $ν$ Indi,WJ Chaplin,https://eprints.keele.ac.uk/id/eprint/7573/1/2001.04653v1.pdf,21,https://github.com/EnricoCorsaro/DIAMONDS),github.com/EnricoCorsaro/DIAMONDS,EnricoCorsaro/DIAMONDS
Age dating of an early Milky Way merger via asteroseismology of the naked-eye star $ν$ Indi,WJ Chaplin,https://eprints.keele.ac.uk/id/eprint/7573/1/2001.04653v1.pdf,21,"https://github.com/OthmanB/TAMCMC-C),",github.com/OthmanB/TAMCMC-C,OthmanB/TAMCMC-C
Structural and Dynamical Analysis of 0.1 pc Cores and Filaments in the 30 Doradus-10 Giant Molecular Cloud,R Indebetouw,https://eprints.keele.ac.uk/id/eprint/7853/1/Indebetouw_2020_ApJ_888_56.pdf,3,https://github.com/indebetouw/quickclump).,github.com/indebetouw/quickclump,indebetouw/quickclump
Structural and Dynamical Analysis of 0.1 pc Cores and Filaments in the 30 Doradus-10 Giant Molecular Cloud,R Indebetouw,https://eprints.keele.ac.uk/id/eprint/7853/1/Indebetouw_2020_ApJ_888_56.pdf,3,https://github.com/akleroy/cpropstoo).,github.com/akleroy/cpropstoo,akleroy/cpropstoo
Structural and Dynamical Analysis of 0.1 pc Cores and Filaments in the 30 Doradus-10 Giant Molecular Cloud,R Indebetouw,https://eprints.keele.ac.uk/id/eprint/7853/1/Indebetouw_2020_ApJ_888_56.pdf,3,"https://github.com/indebetouw/FilFinder),",github.com/indebetouw/FilFinder,indebetouw/FilFinder
"A tutored discourse on microcontrollers, single board computers and their applications to monitor and control chemical reactions",DE Fitzpatrick,https://eprints.keele.ac.uk/id/eprint/7463/1/c9re00407f.pdf,6,https://github.com/python/cpython/,github.com/python/cpython,python/cpython
Enhancement of Deep Learning in Image Classification Performance Using Xception with the Swish Activation Function for Colorectal Polyp Preliminary Screening,N Jinsakul,https://eprints.keele.ac.uk/id/eprint/7338/1/mathematics-07-01170%20%281%29.pdf,20,https://github.com/fchollet/keras,github.com/fchollet/keras,fchollet/keras
"Opioid use, post-operative complications, and implant survival after unicompartmental versus total knee replacement: a population-based network study",E Burn,https://eprints.keele.ac.uk/id/eprint/7161/1/D%20Yu%20-%20Opioid%20use%2C%20post-operative%20complications%20and%20implant%20survival.....pdf,4,https://github.com/OHDSI/StudyProtocols/tree/master/UkaTkaSafetyEffectiveness.,github.com/OHDSI/StudyProtocols,OHDSI/StudyProtocols
Asymptotic Giant Branch Stars in the Nearby Dwarf Galaxy Leo P,SR Goldman,https://eprints.keele.ac.uk/id/eprint/7460/1/Goldman_2019_ApJ_884_152.pdf,5,https://github.com/s-goldman/Dusty-Evolved-Star-Kit,github.com/s-goldman/Dusty-Evolved-Star-Kit,s-goldman/Dusty-Evolved-Star-Kit
Herschel spectroscopy of Massive Young Stellar Objects in the Magellanic Clouds,JM Oliveira,https://eprints.keele.ac.uk/id/eprint/7037/1/stz2810.pdf,5,https://github.com/keﬂavich/agpy.,github.com/keflavich/agpy,keflavich/agpy
The intrinsic reddening of the Magellanic Clouds as traced by background galaxies – I. The bar and outskirts of the Small Magellanic Cloud,CPM Bell,https://eprints.keele.ac.uk/id/eprint/6857/1/stz2325.pdf,3,https://github.com/AngusWright/LAMBDAR,github.com/AngusWright/LAMBDAR,AngusWright/LAMBDAR
The intrinsic reddening of the Magellanic Clouds as traced by background galaxies – I. The bar and outskirts of the Small Magellanic Cloud,CPM Bell,https://eprints.keele.ac.uk/id/eprint/6857/1/stz2325.pdf,4,https://github.com/kbarbary/sfdmap,github.com/kbarbary/sfdmap,kbarbary/sfdmap
Improved Lifelog Ego-centric Video Summarization Using Ensemble of Deep Learned Object Features,P Mainwaring,https://eprints.keele.ac.uk/id/eprint/7088/1/0003Downloaded.pdf,8,"https://github.com/dresa/photo-quality,",github.com/dresa/photo-quality,dresa/photo-quality
Towards visualising change-based models,F Polack,https://eprints.keele.ac.uk/id/eprint/6711/1/models-2019.pdf,0,https://github.com/epsilonlabs/emf-cbp,github.com/epsilonlabs/emf-cbp,epsilonlabs/emf-cbp
Predicting supply chain risks using machine learning: The trade-off between performance and interpretability,G Baryannis,https://eprints.keele.ac.uk/id/eprint/8139/1/2019_FGCS_accepted.pdf,15,https://github.com/gmparg/FGCS-SCRM.,github.com/gmparg/FGCS-SCRM,gmparg/FGCS-SCRM
TESS Hunt for Young and Maturing Exoplanets (THYME): A Planet in the 45 Myr Tucana–Horologium Association,ER Newton,https://eprints.keele.ac.uk/id/eprint/6665/1/Newton_2019_ApJL_880_L17.pdf,2,https://github.com/ingalls91104/IRACSIM,github.com/ingalls91104/IRACSIM,ingalls91104/IRACSIM
TESS Hunt for Young and Maturing Exoplanets (THYME): A Planet in the 45 Myr Tucana–Horologium Association,ER Newton,https://eprints.keele.ac.uk/id/eprint/6665/1/Newton_2019_ApJL_880_L17.pdf,3,https://github.com/LCOGT/nres-pipe,github.com/LCOGT/nres-pipe,LCOGT/nres-pipe
TESS Hunt for Young and Maturing Exoplanets (THYME): A Planet in the 45 Myr Tucana–Horologium Association,ER Newton,https://eprints.keele.ac.uk/id/eprint/6665/1/Newton_2019_ApJL_880_L17.pdf,7,https://github.com/logan-pearce/LOFTI,github.com/logan-pearce/LOFTI,logan-pearce/LOFTI
TESS Hunt for Young and Maturing Exoplanets (THYME): A Planet in the 45 Myr Tucana–Horologium Association,ER Newton,https://eprints.keele.ac.uk/id/eprint/6665/1/Newton_2019_ApJL_880_L17.pdf,9,https://github.com/captain-exoplanet/misttborn,github.com/captain-exoplanet/misttborn,captain-exoplanet/misttborn
SBOL-OWL: An ontological approach for formal and semantic representation of synthetic biology information,G Misirli,https://eprints.keele.ac.uk/id/eprint/6313/1/SBOL_OWL.pdf,36,https://github.com/dissys/sbol-owl.,github.com/dissys/sbol-owl,dissys/sbol-owl
