title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
Automated REA (AREA): a software toolset for a machine-readable resource-event-agent (REA) ontology specification,Richard Fallon,https://shura.shu.ac.uk/13067/1/Polovina%20automated%20rea.pdf,9,https://github.com/FCAView/FCAView_V2.0,github.com/FCAView/FCAView_V,FCAView/FCAView_V2.0
Transparent fault tolerance for scalable functional computation,Robert Stewart,https://shura.shu.ac.uk/18620/1/JFP-accepted_version-107448.pdf,37,https://github.com/robstewart57/phd-thesis/blob/master/spin_model/,github.com/robstewart57/phd-thesis,robstewart57/phd-thesis
Static meta-object protocols : towards efficient reflective object-oriented languages,Tony Clark,https://shura.shu.ac.uk/13365/1/paper.pdf,8,https://github.com/TonyClark/JMF,github.com/TonyClark/JMF,TonyClark/JMF
Simulation-based functional evaluation of anthropomorphic artificial hands.,Muhammad Sayed,https://shura.shu.ac.uk/20330/1/10700976.pdf,151,https://github.com/Muhammad-Sayed/hand-evaluation.git,github.com/Muhammad-Sayed/hand-evaluation,Muhammad-Sayed/hand-evaluation
Exploiting linked open data to uncover entity types,Jie Gao,https://shura.shu.ac.uk/16904/1/Mazumdar-ExploitingLinkedOpenData%28AM%29.pdf,2,https://github.com/anuzzolese/oke-challenge,github.com/anuzzolese/oke-challenge,anuzzolese/oke-challenge
Exploiting linked open data to uncover entity types,Jie Gao,https://shura.shu.ac.uk/16904/1/Mazumdar-ExploitingLinkedOpenData%28AM%29.pdf,2,https://github.com/jerrygaoLondon/oke-extractor.,github.com/jerrygaoLondon/oke-extractor,jerrygaoLondon/oke-extractor
Profile Guided Dataflow Transformation for FPGAs and CPUs,Robert Stewart,https://shura.shu.ac.uk/13807/1/jsps-2015.pdf,11,https://github.com/robstewart57/cal-lookuptable-gen,github.com/robstewart57/cal-lookuptable-gen,robstewart57/cal-lookuptable-gen
Profile driven dataflow optimisation of mean shift visual tracking,Deepayan Bhowmik,https://shura.shu.ac.uk/13808/1/Bhowmik%20-%20profile%20driven%20dataflow%20optimisation%20%28AM%29.pdf,5,https://github.com/robstewart57/meanshift-rvccal.,github.com/robstewart57/meanshift-rvccal,robstewart57/meanshift-rvccal
Affective graphs: the visual appeal of linked data,Suvodeep Mazumdar,https://shura.shu.ac.uk/7956/5/2015-SWJ-affective-graphs.pdf,18,https://github.com/semsol/arc2/wiki,github.com/semsol/arc,semsol/arc2
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/malloc/,github.com/wedesoft/malloc,wedesoft/malloc
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/multiarray/,github.com/wedesoft/multiarray,wedesoft/multiarray
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-alsa/,github.com/wedesoft/hornetseye-alsa,wedesoft/hornetseye-alsa
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-dc1394/,github.com/wedesoft/hornetseye-dc,wedesoft/hornetseye-doc
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-ffmpeg/,github.com/wedesoft/hornetseye-ffmpeg,wedesoft/hornetseye-ffmpeg
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-fftw3/,github.com/wedesoft/hornetseye-fftw,wedesoft/hornetseye-fftw3
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-frame/,github.com/wedesoft/hornetseye-frame,wedesoft/hornetseye-frame
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-kinect/,github.com/wedesoft/hornetseye-kinect,wedesoft/hornetseye-kinect
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-linalg/,github.com/wedesoft/hornetseye-linalg,wedesoft/hornetseye-linalg
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-narray/,github.com/wedesoft/hornetseye-narray,wedesoft/hornetseye-narray
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-opencv/,github.com/wedesoft/hornetseye-opencv,wedesoft/hornetseye-opencv
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-openexr/,github.com/wedesoft/hornetseye-openexr,wedesoft/hornetseye-openexr
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-qt4/,github.com/wedesoft/hornetseye-qt,wedesoft/hornetseye-qt4
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,4,http://github.com/wedesoft/hornetseye-rmagick/,github.com/wedesoft/hornetseye-rmagick,wedesoft/hornetseye-rmagick
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,5,http://github.com/wedesoft/hornetseye-v4l/,github.com/wedesoft/hornetseye-v,wedesoft/hornetseye-v4l2
Efficient implementations of machine vision algorithms using a dynamically typed programming language,Jan Wedekind,https://shura.shu.ac.uk/6633/4/wedekind.pdf,5,http://github.com/wedesoft/hornetseye-xorg/,github.com/wedesoft/hornetseye-xorg,wedesoft/hornetseye-xorg
