title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
Bilbo-Val: Automatic Identification of Bibliographical Zone in Papers,Amal Htait,https://publications.aston.ac.uk/id/eprint/44504/1/Htailetal_2016_VoR.pdf,3,https://github.com/OpenEdition/bilbo,github.com/OpenEdition/bilbo,OpenEdition/bilbo
The NMT Scalp EEG Dataset: An Open-Source Annotated Dataset of Healthy and Pathological EEG Recordings for Predictive Modeling,Hassan Aqeel Khan,https://publications.aston.ac.uk/id/eprint/44425/1/fnins_15_755817.pdf,9,https://github.com/kunalpatel1793/Neural-Nets-Final-Project,github.com/kunalpatel1793/Neural-Nets-Final-Project,kunalpatel1793/Neural-Nets-Final-Project
Computable analysis for verified exact real computation,Michal Konečný,https://publications.aston.ac.uk/id/eprint/43946/1/LIPIcs_FSTTCS_2020_50.pdf,0,https://github.com/FlorianSteinberg/incone,github.com/FlorianSteinberg/incone,FlorianSteinberg/incone
Statute recommendation: Re-ranking statutes by modeling case-statute relation with interpretable hand-crafted features,Chuanyi Li,https://publications.aston.ac.uk/id/eprint/44100/1/ChuanyiLietal2022_VoR.pdf,1,"https://github.com/google-research/bert,",github.com/google-research/bert,google-research/bert
Statute recommendation: Re-ranking statutes by modeling case-statute relation with interpretable hand-crafted features,Chuanyi Li,https://publications.aston.ac.uk/id/eprint/44100/1/ChuanyiLietal2022_VoR.pdf,1,"https://github.com/thunlp/OpenCLaP,",github.com/thunlp/OpenCLaP,thunlp/OpenCLaP
Statute recommendation: Re-ranking statutes by modeling case-statute relation with interpretable hand-crafted features,Chuanyi Li,https://publications.aston.ac.uk/id/eprint/44100/1/ChuanyiLietal2022_VoR.pdf,2,https://github.com/thunlp/LegalPLMs,github.com/thunlp/LegalPLMs,thunlp/LegalPLMs
Statute recommendation: Re-ranking statutes by modeling case-statute relation with interpretable hand-crafted features,Chuanyi Li,https://publications.aston.ac.uk/id/eprint/44100/1/ChuanyiLietal2022_VoR.pdf,16,https://github.com/thunlp/openclap.,github.com/thunlp/openclap,thunlp/openclap
On Smart Gaze Based Annotation of Histopathology Images for Training of Deep Convolutional Neural Networks,Komal Mariam,https://publications.aston.ac.uk/id/eprint/44428/1/GazeTracking_Arxiv.pdf,1,https://github.com/SigmaLabResearch/Gaze-Enabled-Histopathology,github.com/SigmaLabResearch/Gaze-Enabled-Histopathology,SigmaLabResearch/Gaze-Enabled-Histopathology
On Smart Gaze Based Annotation of Histopathology Images for Training of Deep Convolutional Neural Networks,Komal Mariam,https://publications.aston.ac.uk/id/eprint/44428/1/GazeTracking_Arxiv.pdf,1,https://github.com/SigmaLabResearch/Visnotate.,github.com/SigmaLabResearch/Visnotate,SigmaLabResearch/Visnotate
On Smart Gaze Based Annotation of Histopathology Images for Training of Deep Convolutional Neural Networks,Komal Mariam,https://publications.aston.ac.uk/id/eprint/44428/1/GazeTracking_Arxiv.pdf,10,https://github.com/ultralytics/yolov5,github.com/ultralytics/yolov,ultralytics/yolov3
BERT-Based Transformers for Early Detection of Mental Health Illnesses,Rodrigo Martínez-Castaño,https://publications.aston.ac.uk/id/eprint/44507/1/Martinez_Castano_et_al_BERT_Based_Transformers_for_Early_Detection_of_Mental_Health_Illnesses_978_3_030_85251_1_15.pdf,0,https://github.com/brunneis/ilab-erisk-2020/.,github.com/brunneis/ilab-erisk-,brunneis/ilab-erisk-2020
BERT-Based Transformers for Early Detection of Mental Health Illnesses,Rodrigo Martínez-Castaño,https://publications.aston.ac.uk/id/eprint/44507/1/Martinez_Castano_et_al_BERT_Based_Transformers_for_Early_Detection_of_Mental_Health_Illnesses_978_3_030_85251_1_15.pdf,3,https://github.com/labteral/ernie/.,github.com/labteral/ernie,labteral/ernie
BERT-Based Transformers for Early Detection of Mental Health Illnesses,Rodrigo Martínez-Castaño,https://publications.aston.ac.uk/id/eprint/44507/1/Martinez_Castano_et_al_BERT_Based_Transformers_for_Early_Detection_of_Mental_Health_Illnesses_978_3_030_85251_1_15.pdf,3,https://github.com/huggingface/transformers/.,github.com/huggingface/transformers,huggingface/transformers
Early risk detection of self-harm and depression severity using BERT-based transformers:iLab at CLEF eRisk 2020,Rodrigo Martínez-Castaño,https://publications.aston.ac.uk/id/eprint/44491/1/Martinez_Castano_et_al_Early_Risk_Detection_Self_harm_using_BERT_paper_50.pdf,0,https://github.com/brunneis/ilab-erisk-2020,github.com/brunneis/ilab-erisk-,brunneis/ilab-erisk-2020
Early risk detection of self-harm and depression severity using BERT-based transformers:iLab at CLEF eRisk 2020,Rodrigo Martínez-Castaño,https://publications.aston.ac.uk/id/eprint/44491/1/Martinez_Castano_et_al_Early_Risk_Detection_Self_harm_using_BERT_paper_50.pdf,3,https://github.com/labteral/ernie/,github.com/labteral/ernie,labteral/ernie
Early risk detection of self-harm and depression severity using BERT-based transformers:iLab at CLEF eRisk 2020,Rodrigo Martínez-Castaño,https://publications.aston.ac.uk/id/eprint/44491/1/Martinez_Castano_et_al_Early_Risk_Detection_Self_harm_using_BERT_paper_50.pdf,3,https://github.com/huggingface/transformers/,github.com/huggingface/transformers,huggingface/transformers
Structural and mechanistic analysis of a tripartite ATP-independent periplasmic TRAP transporter,Martin F Peter,https://publications.aston.ac.uk/id/eprint/44136/1/Structural_and_mechanistic_analysis_of_a_tripartite_ATP_independent_periplasmic_TRAP_transporter.pdf,12,https://github.com/deepmind/alphafold,github.com/deepmind/alphafold,deepmind/alphafold
Biographical Semi-Supervised Relation Extraction Dataset,Alistair Plum,https://publications.aston.ac.uk/id/eprint/44619/1/Plum_et_al_Biographical_Semi_Supervised_Relation_Extraction_Dataset_ArXiv_AAM.pdf,3,https://github.com/attardi/wikiextractor,github.com/attardi/wikiextractor,attardi/wikiextractor
TransQuest: Translation Quality Estimation with Cross-lingual Transformers,Tharindu Ranasinghe,https://publications.aston.ac.uk/id/eprint/44617/1/2020.coling_main.445.pdf,1,https://github.com/tharindudr/transquest,github.com/tharindudr/transquest,tharindudr/transquest
Intelligent Translation Memory Matching and Retrieval with Sentence Encoders,Tharindu Ranasinghe,https://publications.aston.ac.uk/id/eprint/44849/1/Ranasingheetal_2020_VoR.pdf,4,https://github.com/a-mma/AquilaDB,github.com/a-mma/AquilaDB,a-mma/AquilaDB
Intelligent Translation Memory Matching and Retrieval with Sentence Encoders,Tharindu Ranasinghe,https://publications.aston.ac.uk/id/eprint/44849/1/Ranasingheetal_2020_VoR.pdf,4,https://github.com/apache/couchdb,github.com/apache/couchdb,apache/couchdb
An Evaluation of Multilingual Offensive Language Identification Methods for the Languages of India,Tharindu Ranasinghe,https://publications.aston.ac.uk/id/eprint/44630/1/information_12_00306_v2.pdf,9,https://github.com/TharinduDR/DeepOffense/tree/,github.com/TharinduDR/DeepOffense,TharinduDR/DeepOffense
MUDES: Multilingual Detection of Offensive Spans,Tharindu Ranasinghe,https://publications.aston.ac.uk/id/eprint/44620/1/2021.naacl_demos.17.pdf,4,https://github.com/tharindudr/MUDES,github.com/tharindudr/MUDES,tharindudr/MUDES
Cannabidiol modulates excitatory-inhibitory ratio to counter hippocampal hyperactivity,Evan C. Rosenberg,https://publications.aston.ac.uk/id/eprint/44836/3/Rosenbergetal_2023_VoR.pdf,21,https://github.com/ecr305/punctacolocalization,github.com/ecr305/punctacolocalization,ecr305/punctacolocalization
Cannabidiol modulates excitatory-inhibitory ratio to counter hippocampal hyperactivity,Evan C. Rosenberg,https://publications.aston.ac.uk/id/eprint/44836/3/Rosenbergetal_2023_VoR.pdf,21,https://github.com/ecr305/ephysanalysis,github.com/ecr305/ephysanalysis,ecr305/ephysanalysis
Mapping Interictal activity in epilepsy using a hidden Markov model: A magnetoencephalography study,Zelekha A. Seedat,https://publications.aston.ac.uk/id/eprint/44544/1/Seedatetal_2022_VoR.pdf,6,https://github.com/ZSeedat/HMM_epilepsy.,github.com/ZSeedat/HMM_epilepsy,ZSeedat/HMM_epilepsy
Design of a Multi-Sensors Wearable Platform for Remote Monitoring of Knee Rehabilitation,Salvatore Tedesco,https://publications.aston.ac.uk/id/eprint/44723/1/Design_of_a_Multi_Sensors_Wearable_Platform_for_Remote_Monitoring_of_Knee_Rehabilitation.pdf,11,https://github.com/axios/axios),github.com/axios/axios,axios/axios
An open-source automated magnetic optical density meter for analysis of suspensions of magnetic cells and particles,Marcel K. Welleweerd,https://publications.aston.ac.uk/id/eprint/44241/1/Welleweerdetal_2022_VoR.pdf,18,https://github.com/LeonAbelmann/MagOD.,github.com/LeonAbelmann/MagOD,LeonAbelmann/MagOD
"AudiWFlow: Confidential, collusion-resistant auditing of distributed workflows",Xiaohu Zhou,https://publications.aston.ac.uk/id/eprint/43987/1/1_s2.0_S2096720922000148_main.pdf,6,https://github.com/Jency/AudiWFlow.git.,github.com/Jency/AudiWFlow,Jency/AudiWFlow
"AudiWFlow: Confidential, collusion-resistant auditing of distributed workflows",Xiaohu Zhou,https://publications.aston.ac.uk/id/eprint/43987/1/1_s2.0_S2096720922000148_main.pdf,6,https://github.com/antonionehme/AuditingWorkﬂows-Blockchain.,github.com/antonionehme/AuditingWorkflows-Blockchain,antonionehme/AuditingWorkflows-Blockchain
"AudiWFlow: Confidential, collusion-resistant auditing of distributed workflows",Xiaohu Zhou,https://publications.aston.ac.uk/id/eprint/43987/1/1_s2.0_S2096720922000148_main.pdf,6,https://github.com/nsol-nmsu/brite-patch.,github.com/nsol-nmsu/brite-patch,nsol-nmsu/brite-patch
"AudiWFlow: Confidential, collusion-resistant auditing of distributed workflows",Xiaohu Zhou,https://publications.aston.ac.uk/id/eprint/43987/1/1_s2.0_S2096720922000148_main.pdf,7,https://github.com/iancoleman/shamir/blo,github.com/iancoleman/shamir,iancoleman/shamir
