title,author_for_reference,pdf_url,page_no,domain_url,pattern_cleaned_url,github_user_cleaned_url
The SMFA program for quantum chemistry calculations on large molecules,R Kobayashi,https://irep.ntu.ac.uk/id/eprint/35962/1/13512_Addicoat.pdf,22,https://github.com/mickcollins/SMFAPAC.,github.com/mickcollins/SMFAPAC,mickcollins/SMFAPAC
Assessing the impact of co-occurrence frequency and diversity in statistical learning accounts of language processing,R Turk,https://irep.ntu.ac.uk/id/eprint/39675/1/Russell.Turk-2019.pdf,12,https://github.com/russellturk/Thesis_Data;,github.com/russellturk/Thesis_Data,russellturk/Thesis_Data
Assessing the impact of co-occurrence frequency and diversity in statistical learning accounts of language processing,R Turk,https://irep.ntu.ac.uk/id/eprint/39675/1/Russell.Turk-2019.pdf,303,https://github.com/strengejacke/strengejacke,github.com/strengejacke/strengejacke,strengejacke/strengejacke
High throughput genomic analysis of Helicobacter pylori within-host diversity,DJ Wilkinson,https://irep.ntu.ac.uk/id/eprint/39527/1/THESIS_FINAL_Jan_2020_all_changes_accepted%20%281%29.pdf,88,https://github.com/vcflib/vcflib).,github.com/vcflib/vcflib,vcflib/vcflib
High throughput genomic analysis of Helicobacter pylori within-host diversity,DJ Wilkinson,https://irep.ntu.ac.uk/id/eprint/39527/1/THESIS_FINAL_Jan_2020_all_changes_accepted%20%281%29.pdf,92,https://github.com/tseemann/snippy),github.com/tseemann/snippy,tseemann/snippy
High throughput genomic analysis of Helicobacter pylori within-host diversity,DJ Wilkinson,https://irep.ntu.ac.uk/id/eprint/39527/1/THESIS_FINAL_Jan_2020_all_changes_accepted%20%281%29.pdf,93,https://github.com/tinybio/filter_contigs),github.com/tinybio/filter_contigs,tinybio/filter_contigs
High throughput genomic analysis of Helicobacter pylori within-host diversity,DJ Wilkinson,https://irep.ntu.ac.uk/id/eprint/39527/1/THESIS_FINAL_Jan_2020_all_changes_accepted%20%281%29.pdf,98,https://github.com/rambaut/figtree),github.com/rambaut/figtree,rambaut/figtree
Feature extraction and classification using leading eigenvectors: applications to biomedical and multi-modal mHealth data,G Cosma,https://irep.ntu.ac.uk/id/eprint/37372/1/14569_McGinnity.pdf,10,https://github.com/gcosma/IEEE_Access_mHealth,github.com/gcosma/IEEE_Access_mHealth,gcosma/IEEE_Access_mHealth
Identifying influential spreaders by gravity model,Z Li,https://irep.ntu.ac.uk/id/eprint/36987/1/14213_Ma.pdf,5,https://github.com/MLIF/Network-Data.,github.com/MLIF/Network-Data,MLIF/Network-Data
The relevance of application domains in empirical findings,N Ajienka,https://irep.ntu.ac.uk/id/eprint/40322/1/1312197_Ajienka.pdf,3,https://github.com/square/okhttp,github.com/square/okhttp,square/okhttp
Paleogenome reveals genetic contribution of extinct giant panda to extant populations,G Sheng,https://irep.ntu.ac.uk/id/eprint/38268/7/1234109_Barlow.pdf,8,"https://github.com/nikolasbasler/BEARCAVE),",github.com/nikolasbasler/BEARCAVE,nikolasbasler/BEARCAVE
Predicting the outcome of photocyclisation reactions: a joint experimental and computational investigation,ADD Wonanke,https://irep.ntu.ac.uk/id/eprint/36971/1/14209_Wonanke.pdf,2,http://github.com/dlc62/force-projection.,github.com/dlc62/force-projection,dlc62/force-projection
DirtyGenes: testing for significant changes in gene or bacterial population compositions from a small number of samples,LM Shaw,https://irep.ntu.ac.uk/id/eprint/35577/1/13423_Blanchard.pdf,8,https://github.com/LMShaw/DirtyGenes.,github.com/LMShaw/DirtyGenes,LMShaw/DirtyGenes
The relevance of application domains in empirical findings,A Capiluppi,https://irep.ntu.ac.uk/id/eprint/39456/1/1292521_Ajienka.pdf,3,https://github.com/square/okhttp,github.com/square/okhttp,square/okhttp
Machine learning of symbolic compositional rules with genetic programming: dissonance treatment in Palestrina,B Inden,https://irep.ntu.ac.uk/id/eprint/38864/1/1256087_Inden.pdf,10,"http://github.com/tanders/clusterengine),",github.com/tanders/clusterengine,tanders/cluster-engine
MoDSeM: modular framework for distributed semantic mapping. 'Embedded intelligence: enabling & supporting RAS technologies',S Martins,https://irep.ntu.ac.uk/id/eprint/37010/1/14177_Ferreira.pdf,0,https://github.com/OctoMap/octomap,github.com/OctoMap/octomap,OctoMap/octomap
MoDSeM: modular framework for distributed semantic mapping. 'Embedded intelligence: enabling & supporting RAS technologies',S Martins,https://irep.ntu.ac.uk/id/eprint/37010/1/14177_Ferreira.pdf,0,https://github.com/introlab/rtabmap,github.com/introlab/rtabmap,introlab/rtabmap
An EMG-based eating behaviour monitoring system with haptic feedback to promote mindful eating,B Nicholls,https://irep.ntu.ac.uk/id/eprint/37164/1/14335_Kanjo.pdf,2,https://github.com/openmhealth/shimmer,github.com/openmhealth/shimmer,openmhealth/shimmer
Executable component-based semantics,LT van Binsbergen,https://irep.ntu.ac.uk/id/eprint/35667/1/13181_Sculthorpe.pdf,4,https://github.com/MetaBorgCube/metaborg-sl,github.com/MetaBorgCube/metaborg-sl,MetaBorgCube/metaborg-sl
Executable component-based semantics,LT van Binsbergen,https://irep.ntu.ac.uk/id/eprint/35667/1/13181_Sculthorpe.pdf,4,https://github.com/graalvm/simplelanguage,github.com/graalvm/simplelanguage,graalvm/simplelanguage
Executable component-based semantics,LT van Binsbergen,https://irep.ntu.ac.uk/id/eprint/35667/1/13181_Sculthorpe.pdf,28,https://github.com/kframework/k5,github.com/kframework/k,kframework/k
The influence of intermittent exercise and heat exposure on neuromuscular and cognitive function,R Malcolm,https://irep.ntu.ac.uk/id/eprint/35807/1/Malcolm_Rachel_2018.pdf,131,https://github.com/keithlohse/power_reliability),github.com/keithlohse/power_reliability,keithlohse/power_reliability
FEMOSAA: Feature guided and knEe driven Multi-Objective optimization for Self-Adaptive softwAre,T Chen,https://irep.ntu.ac.uk/id/eprint/33318/1/10850_951a_Chen.pdf,25,https://github.com/taochen/ssase.,github.com/taochen/ssase,taochen/ssase
FEMOSAA: Feature guided and knEe driven Multi-Objective optimization for Self-Adaptive softwAre,T Chen,https://irep.ntu.ac.uk/id/eprint/33318/1/10850_951a_Chen.pdf,25,https://github.com/JerryI00/Software-Adaptive-System.,github.com/JerryI00/Software-Adaptive-System,JerryI00/Software-Adaptive-System
On the effects of seeding strategies: a case for search-based multi-objective service composition,T Chen,https://irep.ntu.ac.uk/id/eprint/33317/1/PubSub10849_Chen.pdf,3,https://github.com/taochen/ssase#seeding-seeding-the-search-based-multi-,github.com/taochen/ssase,taochen/ssase
Elucidating the unknown ecology of bacterial pathogens from genomic data,TK Seecharran,https://irep.ntu.ac.uk/id/eprint/35484/1/Tristan.Seecharran-2018.pdf,80,https://github.com/stevenjdunn/autoprokka),github.com/stevenjdunn/autoprokka,stevenjdunn/autoprokka
Elucidating the unknown ecology of bacterial pathogens from genomic data,TK Seecharran,https://irep.ntu.ac.uk/id/eprint/35484/1/Tristan.Seecharran-2018.pdf,80,"https://github.com/tseemann/mlst),",github.com/tseemann/mlst,tseemann/mlst
Elucidating the unknown ecology of bacterial pathogens from genomic data,TK Seecharran,https://irep.ntu.ac.uk/id/eprint/35484/1/Tristan.Seecharran-2018.pdf,80,"https://github.com/tseemann/abricate),",github.com/tseemann/abricate,tseemann/abricate
Elucidating the unknown ecology of bacterial pathogens from genomic data,TK Seecharran,https://irep.ntu.ac.uk/id/eprint/35484/1/Tristan.Seecharran-2018.pdf,81,https://github.com/jameshadfield/phandango).,github.com/jameshadfield/phandango,jameshadfield/phandango
Enabling green computing in cloud environments: network virtualization approach toward 5G support,JK Verma,https://irep.ntu.ac.uk/id/eprint/34244/1/11697_Kaiwartya.pdf,20,"https://github.com/google/cluster-data,",github.com/google/cluster-data,google/cluster-data
Towards green computing in wireless sensor networks: controlled mobility-aided balanced tree approach,A Khatri,https://irep.ntu.ac.uk/id/eprint/34216/1/11673_Kaiwartya.pdf,20,"https://github.com/google/cluster-data,",github.com/google/cluster-data,google/cluster-data
"Extended and continuous decline in effective population size results in low genomic diversity in the world’s rarest hyena species, the brown hyena",MV Westbury,https://irep.ntu.ac.uk/id/eprint/38273/1/1234014_Barlow.pdf,12,"https://github.com/lh3/seqtk,",github.com/lh3/seqtk,lh3/seqtk
Robust microbial markers for non-invasive inflammatory bowel disease identification,B Wingfield,https://irep.ntu.ac.uk/id/eprint/33536/1/11036_McGinnity.pdf,4,https://github.com/nebﬁeld/crohnsemble.,github.com/nebfield/crohnsemble,nebfield/crohnsemble
To adapt or not to adapt? Technical debt and learning driven self-adaptation for managing runtime performance,T Chen,https://irep.ntu.ac.uk/id/eprint/32878/1/PubSub10440_809a_Chen.pdf,4,https://github.com/taochen/ssase,github.com/taochen/ssase,taochen/ssase
Testing of alignment parameters for ancient samples: evaluating and optimizing mapping parameters for ancient samples using the TAPAS tool,U Taron,https://irep.ntu.ac.uk/id/eprint/38759/1/1238796_Barlow.pdf,2,https://github.com/mlell/tapas).,github.com/mlell/tapas,mlell/tapas
"The influence of phylogeny, social style, and sociodemographic factors on macaque social network structure",KN Balasubramaniam,https://irep.ntu.ac.uk/id/eprint/44796/1/1492368_McFarland.pdf,26,https://github.com/lme4/lme4/,github.com/lme4/lme,lme4/lme4
A microcontroller system for the automation of transient effect determination of the spin-lattice relaxation time using continuous wave NMR,ST Parslow,https://irep.ntu.ac.uk/id/eprint/35331/1/12755_Newton.pdf,4,https://github.com/pedvide/ADC,github.com/pedvide/ADC,pedvide/ADC
Toward navigation ability for autonomous mobile robots with learning from demonstration paradigm,X Zhang,https://irep.ntu.ac.uk/id/eprint/37644/1/14820_1736a_Zhong.pdf,6,"https://github.com/numenta/nupic),",github.com/numenta/nupic,numenta/nupic
Detecting hate speech on twitter using a convolution-GRU based deep neural network,Z Zhang,https://irep.ntu.ac.uk/id/eprint/34022/1/11440_Tepper.pdf,4,https://github.com/t-davidson/hate-speech-and-offensive-language,github.com/t-davidson/hate-speech-and-offensive-language,t-davidson/hate-speech-and-offensive-language
Detecting hate speech on twitter using a convolution-GRU based deep neural network,Z Zhang,https://irep.ntu.ac.uk/id/eprint/34022/1/11440_Tepper.pdf,5,https://github.com/ziqizhang/chase,github.com/ziqizhang/chase,ziqizhang/chase
An RNA-Seq bioinformatics pipeline for data processing of Arabidopsis thaliana datasets,S Deshpande,https://irep.ntu.ac.uk/id/eprint/32775/1/PubSub10277_James.pdf,5,https://github.com/deshpan4/RNA-Seq-pipeline.,github.com/deshpan4/RNA-Seq-pipeline,deshpan4/RNA-Seq-pipeline
Evolutionary history of saber-toothed cats based on ancient mitogenomics,JLA Paijmans,https://irep.ntu.ac.uk/id/eprint/38259/1/1233354a_Barlow.pdf,18,https://github.com/jstjohn/SeqPrep),github.com/jstjohn/SeqPrep,jstjohn/SeqPrep
Evolutionary history of saber-toothed cats based on ancient mitogenomics,JLA Paijmans,https://irep.ntu.ac.uk/id/eprint/38259/1/1233354a_Barlow.pdf,19,https://github.com/dariober/Java-cafe/tree/master/MarkDupsByStartEnd).,github.com/dariober/Java-cafe,dariober/Java-cafe
Review article: the human intestinal virome in health and disease,SR Carding,https://irep.ntu.ac.uk/id/eprint/34286/1/11715_Hoyles.pdf,11,https://github.com/simroux/VirSorter,github.com/simroux/VirSorter,simroux/VirSorter
Review article: the human intestinal virome in health and disease,SR Carding,https://irep.ntu.ac.uk/id/eprint/34286/1/11715_Hoyles.pdf,11,https://github.com/keylabivdc/VIP,github.com/keylabivdc/VIP,keylabivdc/VIP
Review article: the human intestinal virome in health and disease,SR Carding,https://irep.ntu.ac.uk/id/eprint/34286/1/11715_Hoyles.pdf,11,https://github.com/jessieren/VirHostMatcher,github.com/jessieren/VirHostMatcher,jessieren/VirHostMatcher
Review article: the human intestinal virome in health and disease,SR Carding,https://irep.ntu.ac.uk/id/eprint/34286/1/11715_Hoyles.pdf,11,https://github.com/jessieren/VirFinder,github.com/jessieren/VirFinder,jessieren/VirFinder
Advances in electronics prompt a fresh look at continuous wave (CW) nuclear magnetic resonance (NMR),MI Newton,https://irep.ntu.ac.uk/id/eprint/31871/1/9373_Newton.pdf,20,https://github.com/PaulStoffregen/Audio/,github.com/PaulStoffregen/Audio,PaulStoffregen/Audio
Stereo viewing modulates three-dimensional shape processing during object recognition: a high-density ERP study,ZJ Oliver,https://irep.ntu.ac.uk/id/eprint/32912/1/PubSub10471_Cristino.pdf,3,https://github.com/daseibert/image_similarity_toolbox).,github.com/daseibert/image_similarity_toolbox,daseibert/image_similarity_toolbox
A formula for the Möbius function of the permutation poset based on a topological decomposition,JP Smith,https://irep.ntu.ac.uk/id/eprint/42727/1/1390800_a2014_Smith.pdf,9,https://github.com/JasonPSmith/perm,github.com/JasonPSmith/perm,JasonPSmith/perm
Optimisation of a machine learning algorithm in human locomotion using principal component and discriminant function analyses,M Bisele,https://irep.ntu.ac.uk/id/eprint/31584/1/PubSub9060_Barnett.pdf,15,https://github.com/sci3bencsm/brood_cycle_matlab_code/tree/master).,github.com/sci3bencsm/brood_cycle_matlab_code,sci3bencsm/brood_cycle_matlab_code
Applying computational intelligence to a real-world container loading problem in a warehouse environment,A Remi-Omosowon,https://irep.ntu.ac.uk/id/eprint/33547/1/Ayodeji%20Remi-Omosowon%202017.pdf,17,https://github.com/remiomosowon/pyeasyga.,github.com/remiomosowon/pyeasyga,remiomosowon/pyeasyga
Evolution at a high imposed mutation rate,A Wilcox,https://irep.ntu.ac.uk/id/eprint/32610/1/Alexander%20Wilcox%202018.pdf,180,https://github.com/najoshi/sickle.,github.com/najoshi/sickle,najoshi/sickle
"Explicit treatment of hydrogen bonds in the universal force field: validation and application for metal-organic frameworks, hydrates, and host-guest complexes",DE Coupry,https://irep.ntu.ac.uk/id/eprint/31058/1/PubSub8593_Addicoat.pdf,8,https://github.com/DCoupry/GenAlgHbond).,github.com/DCoupry/GenAlgHbond,DCoupry/GenAlgHbond
Genetic epidemiology and heterogeneity of Campylobacter spp.,SJ Dunn,https://irep.ntu.ac.uk/id/eprint/32176/1/Thesis%20Corrections%20Final.pdf,212,"https://github.com/najoshi/sickle.,",github.com/najoshi/sickle,najoshi/sickle
A distinct bacterial dysbiosis associated skin inflammation in ovine footrot,G Maboni,https://irep.ntu.ac.uk/id/eprint/34342/1/11757_Blanchard.pdf,8,https://github.com/rdpstaff/classifier).,github.com/rdpstaff/classifier,rdpstaff/classifier
"Proceedings of the Eleventh UK Conference on Boundary Integral Methods (UKBIM 11), 10-11 July 2017, Nottingham Conference Centre, Nottingham Trent University",DJ Chappell,https://irep.ntu.ac.uk/id/eprint/31463/1/PubSub8987_Chappell.pdf,115,"https://github.com/popsomer/asyBEM/releases,",github.com/popsomer/asyBEM,popsomer/asyBEM
SULISO: the Bath suite of vibrational characterization and isotope effect calculation software,IH Williams,https://irep.ntu.ac.uk/id/eprint/40028/1/40028_a741_Wilson.pdf,0,https://github.com/pbw20/SULISO_manuals,github.com/pbw20/SULISO_manuals,pbw20/SULISO_manuals
"Effective and efficient semantic table
interpretation using TableMiner+",Z Zhang,https://irep.ntu.ac.uk/id/eprint/28468/1/6044_555a_Zhang.pdf,19,https://github.com/ziqizhang/sti,github.com/ziqizhang/sti,ziqizhang/sti
Genomic and transcriptomic approaches towards the genetic improvement of an underutilised crops: the case of bambara groundnut,F Khan,https://irep.ntu.ac.uk/id/eprint/30274/1/PubSub8050_Lu.pdf,4,https://github.com/trinityrnaseq/trinityrnaseq/wiki,github.com/trinityrnaseq/trinityrnaseq,trinityrnaseq/trinityrnaseq
Tool support for component-based semantics,LT van Binsbergen,https://irep.ntu.ac.uk/id/eprint/28017/1/PubSub5536_Sculthorpe.pdf,1,https://github.com/fcbr/mmt,github.com/fcbr/mmt,fcbr/mmt
Transposon insertion mapping with PIMMS – Pragmatic Insertional Mutation Mapping System,AM Blanchard,https://irep.ntu.ac.uk/id/eprint/34326/1/11734_Blanchard.pdf,0,https://github.com/ADAC-UoN/PIMMS,github.com/ADAC-UoN/PIMMS,ADAC-UoN/PIMMS
Reactive resource provisioning heuristics for dynamic dataflows on cloud infrastructure,AG Kumbhare,https://irep.ntu.ac.uk/id/eprint/41814/1/1393281_Frincu.pdf,9,http://github.com/usc-cloud/IaaSSimulator,github.com/usc-cloud/IaaSSimulator,usc-cloud/IaaSSimulator
Honeybee Colony Vibrational Measurements to Highlight the Brood Cycle,M Bencsik,https://irep.ntu.ac.uk/id/eprint/26509/1/PubSub3937_Newton.pdf,2,https://github.com/sci3bencsm/brood_cycle_matlab_code/tree/master.,github.com/sci3bencsm/brood_cycle_matlab_code,sci3bencsm/brood_cycle_matlab_code
AGAPE (Automated Genome Analysis PipelinE) for Pan-Genome Analysis of Saccharomyces cerevisiae,G Song,https://irep.ntu.ac.uk/id/eprint/26980/1/PubSub4360_Dickens.pdf,2,http://github.com/yeastgenome/AGAPE,github.com/yeastgenome/AGAPE,yeastgenome/AGAPE
Seeing energy differently: exploring the impact of a green ICT initiative at De Montfort University: Greenview project report,R Bull,https://irep.ntu.ac.uk/id/eprint/36269/1/13674_Bull.pdf,10,"https://github.com/DaveEveritt/Greenview-App),",github.com/DaveEveritt/Greenview-App,DaveEveritt/Greenview-App
