title,date,author_for_reference,pdf_url
The perceived impact of fracking on energy security and property values in the United Kingdom: An analysis of interviews with key-informants,2021-04-24,Jack Lampkin,https://ray.yorksj.ac.uk/id/eprint/5863/8/medium.jpg
The perceived impact of fracking on energy security and property values in the United Kingdom: An analysis of interviews with key-informants,2021-04-24,Jack Lampkin,https://ray.yorksj.ac.uk/id/eprint/5863/9/small.jpg
Rethinking gender and sexuality in the classroom: A corpus-based discourse analysis of classroom interaction,2021-04-23,Helen Sauntson,https://ray.yorksj.ac.uk/id/eprint/5379/1/Sauntson%20YLMP%20lecture.pptx
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/1/Development%20of%20a%20Kaizen%20series%20model%20abducting%20a%20blend%20of%20participatory%20formats%20to%20enhance%20the%20development%20of%20process%20improvement%20practices.pdf
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/2/Development%20of%20a%20Kaizen%20series%20model%20abducting%20a%20blend%20of%20participatory%20formats%20to%20enhance%20the%20development%20of%20process%20improvement%20practices.pdf
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/3/indexcodes.txt
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/4/lightbox.jpg
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/5/preview.jpg
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/6/medium.jpg
Development of a Kaizen series model: abducting a blend of participatory formats to enhance the development of process improvement practices,2021-04-22,Oliver William Jones,https://ray.yorksj.ac.uk/id/eprint/6364/7/small.jpg
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/2/s13063-021-05217-5.pdf
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/4/indexcodes.txt
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/5/lightbox.jpg
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/6/preview.jpg
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/7/medium.jpg
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/8/small.jpg
Yoga for older adults with multimorbidity (the Gentle Years Yoga Trial): study protocol for a randomised controlled trial,2021-04-21,Garry Tew,https://ray.yorksj.ac.uk/id/eprint/6789/9/s13063-021-05217-5.pdf
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/1/Aplin%20%282021%29%20Police%20discretion%20pragmatism%20and%20crime%20deconstruction%20prepublication.pdf
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/2/Aplin%20%282021%29%20Police%20discretion%20pragmatism%20and%20crime%20deconstruction%20prepublication.pdf
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/3/lightbox.jpg
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/4/preview.jpg
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/5/medium.jpg
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/6/small.jpg
"Police discretion, pragmatism and crime ‘deconstruction’: Police doorstep crime investigations in England and Wales",2021-04-19,Rachael Aplin,https://ray.yorksj.ac.uk/id/eprint/6504/7/indexcodes.txt
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/1/Carter%282021%29%20Are%20acute%20sitting-induced%20changes%20in%20inflammation%20and%20cerebrovascular%20function%20related%20to%20impaired%20mood%20and%20cognition.pdf
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/3/indexcodes.txt
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/4/lightbox.jpg
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/5/preview.jpg
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/6/medium.jpg
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/7/small.jpg
Are acute sitting‑induced changes in inflammation and cerebrovascular function related to impaired mood and cognition?,2021-04-19,Sophie Carter,https://ray.yorksj.ac.uk/id/eprint/5083/8/Carter%282021%29%20Are%20acute%20sitting-induced%20changes%20in%20inflammation%20and%20cerebrovascular%20function%20related%20to%20impaired%20mood%20and%20cognition.pdf
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/1/bg-18-2465-2021.pdf
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/3/lightbox.jpg
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/4/preview.jpg
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/5/medium.jpg
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/6/small.jpg
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/7/indexcodes.txt
"Characterising organic carbon sources in Anthropocene affected Arctic upland lake catchments, Disko Island, West Greenland",2021-04-19,Mark A Stevenson,https://ray.yorksj.ac.uk/id/eprint/4987/8/bg-18-2465-2021.pdf
I don’t want to go back to normal!,2021-04-16,Ian Wilson,https://ray.yorksj.ac.uk/id/eprint/5595/1/index.html
I don’t want to go back to normal!,2021-04-16,Ian Wilson,https://ray.yorksj.ac.uk/id/eprint/5595/2/indexcodes.txt
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/1/S12.2.PPTpdf.pdf
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/3/lightbox.jpg
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/4/preview.jpg
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/5/medium.jpg
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/6/small.jpg
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/7/indexcodes.txt
"""We are different, that’s a fact, but they treat us like we’re different-er” Multi-informant perspectives on identity development in autistic adolescents",2021-04-15,Sue Mesa,https://ray.yorksj.ac.uk/id/eprint/5390/8/S12.2.PPTpdf.pdf
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/1/17461391.2021.pdf
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/2/lightbox.jpg
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/3/preview.jpg
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/4/medium.jpg
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/5/small.jpg
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/6/indexcodes.txt
Do athlete and coach performance perfectionism predict athlete burnout?,2021-04-12,Luke Olsson,https://ray.yorksj.ac.uk/id/eprint/5075/7/17461391.2021.pdf
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/1/9e5528_4bca5b69f1634e408669796047d3944f.pdf
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/3/indexcodes.txt
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/5/lightbox.jpg
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/6/preview.jpg
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/7/medium.jpg
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/8/small.jpg
SelfScapes 2021,2021-04-12,Joanna Sperryn-Jones,https://ray.yorksj.ac.uk/id/eprint/5285/9/9e5528_4bca5b69f1634e408669796047d3944f.pdf
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/1/Perfectionism%20in%20Gifted%20Students%20%28AAM%29.pdf
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/3/indexcodes.txt
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/4/lightbox.jpg
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/5/preview.jpg
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/6/medium.jpg
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/7/small.jpg
Perfectionism in Academically Gifted Students: A Systematic Review,2021-04-07,Michael Grugan,https://ray.yorksj.ac.uk/id/eprint/5038/8/Perfectionism%20in%20Gifted%20Students%20%28AAM%29.pdf
Language-based Artistic Research Gathering: A Collateral Reading,2021-04-07,Nathan Walker,https://ray.yorksj.ac.uk/id/eprint/5404/1/1198267
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/1/DBA%20Portfolio%20U1568151%20%28FINAL%20VERSION%20-%20SEPT%2020%29.pdf
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/3/indexcodes.txt
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/4/DBA%20Portfolio%20U1568151%20%28FINAL%20VERSION%20-%20SEPT%2020%29.pdf
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/5/lightbox.jpg
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/6/preview.jpg
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/7/medium.jpg
"‘If you could define it, it would probably cease to be what it is supposed to be.’: A theoretical model of inspiring learning and teaching in UK Higher Education.",2021-04-06,Mark Dransfield,https://ray.yorksj.ac.uk/id/eprint/5921/8/small.jpg
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/1/Scoping%20review%20write%20up%20AS%20KB%20authors%20last%20copy.pdf
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/2/Scoping%20review%20write%20up%20AS%20KB%20authors%20last%20copy.docx
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/3/indexcodes.txt
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/4/indexcodes.txt
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/5/lightbox.jpg
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/6/preview.jpg
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/7/medium.jpg
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/8/small.jpg
Supporting Young Offenders to Communicate in the Youth Justice System: A Scoping Review,2021-04-05,Anna Sowerbutts,https://ray.yorksj.ac.uk/id/eprint/5819/9/Scoping%20review%20write%20up%20AS%20KB%20authors%20last%20copy.pdf
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/1/Boak%202021.pdf
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/3/lightbox.jpg
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/4/preview.jpg
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/5/medium.jpg
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/6/small.jpg
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/7/indexcodes.txt
Shining a Light on Toxic Leadership,2021-04-03,George Boak,https://ray.yorksj.ac.uk/id/eprint/5938/8/Boak%202021.pdf
What influence do the Sri Lankan Folk theatre and Dance traditions have on Sri Lankan society?,2021-04-02,Winojith Sanjeewa,https://ray.yorksj.ac.uk/id/eprint/6320/1/2859
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/8/B%20Garlick%20Book%20Review%20-%20Keighren%20%20Norcup%20%28eds%29%20Landscapes%20of%20Detectorists%20DRAFT.docx
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/9/B%20Garlick%20Book%20Review%20-%20Keighren%20%20Norcup%20%28eds%29%20Landscapes%20of%20Detectorists%20DRAFT.pdf
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/10/indexcodes.txt
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/11/indexcodes.txt
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/12/lightbox.jpg
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/13/preview.jpg
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/14/medium.jpg
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/15/small.jpg
Book review: Landscapes of Detectorists M.Innes Keighren & Joanne Norcup. 2020. Uniform Books Devon 108 UK £12.00 paperback.,2021-04-01,Ben Garlick,https://ray.yorksj.ac.uk/id/eprint/5217/16/B%20Garlick%20Book%20Review%20-%20Keighren%20%20Norcup%20%28eds%29%20Landscapes%20of%20Detectorists%20DRAFT.pdf
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/1/Final%20proof%20bjso_12409.pdf
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/3/indexcodes.txt
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/4/lightbox.jpg
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/5/preview.jpg
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/6/medium.jpg
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/7/small.jpg
Vocabularies of social influence: Managing the moral accountability of influencing another,2021-04-01,Bogdana Huma,https://ray.yorksj.ac.uk/id/eprint/4668/8/Final%20proof%20bjso_12409.pdf
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/1/CARTER%20RICHARD%20FINAL%20THESIS%20.pdf
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/2/CARTER%20RICHARD%20FINAL%20THESIS%20.pdf
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/3/indexcodes.txt
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/4/lightbox.jpg
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/5/preview.jpg
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/6/medium.jpg
Non-verbal Speech: A Phonological Investigation Into The Utterances of a Non-verbal Individual with Autistic Spectrum Condition,2021-04,Richard Ian Carter,https://ray.yorksj.ac.uk/id/eprint/5881/7/small.jpg
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/1/Catherine%20Birch%20-%20First%20Draft.docx
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/2/indexcodes.txt
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/3/Catherine%20Birch%20-%20First%20Draft.pdf
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/5/indexcodes.txt
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/6/lightbox.jpg
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/7/preview.jpg
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/8/medium.jpg
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/9/small.jpg
The Use of Trauma-Informed Community Music Practice in Enabling Narrative Through Song Writing,2021-03-31,Catherine Birch,https://ray.yorksj.ac.uk/id/eprint/5756/10/Catherine%20Birch%20-%20First%20Draft.pdf
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/1/Chapter%202%20-%20The%20Classical%20Guitar%20in%20the%20Early%20Period%20of%20Recording%20-%20Spain.pdf
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/2/indexcodes.txt
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/3/lightbox.jpg
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/4/preview.jpg
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/5/medium.jpg
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/6/small.jpg
The Classical Guitar in the Early Period of Recording: Spain,2021-03-31,Mark Marrington,https://ray.yorksj.ac.uk/id/eprint/6296/7/Chapter%202%20-%20The%20Classical%20Guitar%20in%20the%20Early%20Period%20of%20Recording%20-%20Spain.pdf
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/1/Final%20Version%203%20-%20After%20Feedback%20%28Anonymous%29.docx
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/2/indexcodes.txt
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/3/Final%20Version%203%20-%20After%20Feedback%20%28Anonymous%29.pdf
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/5/lightbox.jpg
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/6/preview.jpg
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/7/medium.jpg
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/8/small.jpg
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/9/indexcodes.txt
"Shifting from offline to online collaborative music-making, teaching and learning: perceptions of Ethno artistic mentors",2021-03-30,Sarah-Jane Gibson,https://ray.yorksj.ac.uk/id/eprint/5050/10/Final%20Version%203%20-%20After%20Feedback%20%28Anonymous%29.pdf
Another Windrush in the making: EU citizens and the settlement scheme,2021-03-25,Helen Trouille,https://ray.yorksj.ac.uk/id/eprint/5222/1/Helen%20Trouille%20Blog%20post.docx
Another Windrush in the making: EU citizens and the settlement scheme,2021-03-25,Helen Trouille,https://ray.yorksj.ac.uk/id/eprint/5222/2/indexcodes.txt
Teaching and Learning Cybersecurity courses with Virtualization Technology,2021-03-25,Aminu Usman,https://ray.yorksj.ac.uk/id/eprint/6518/1/Teaching%20and%20Learning%20Cybersecurity%20courses%20with%20Virtualization%20Technology.pdf
Teaching and Learning Cybersecurity courses with Virtualization Technology,2021-03-25,Aminu Usman,https://ray.yorksj.ac.uk/id/eprint/6518/2/indexcodes.txt
Teaching and Learning Cybersecurity courses with Virtualization Technology,2021-03-25,Aminu Usman,https://ray.yorksj.ac.uk/id/eprint/6518/3/lightbox.jpg
